Job Number,Borough Name,Count Permits,First Permit Date,Current Date,Age,Permit Expiration Date,Sidewalk Shed/Linear Feet,Construction Material,Current Job Status,BIN Number,Community Board,Latitude Point,Longitude Point,House Number,Street Name,Borough Digit,Block,Lot,Applicant Business Name,ProCert,Source,activity,Commercial
M01161372-I1,MANHATTAN,,2024-12-31,2025-05-02,121,2025-08-04,35.0,,Permit Entire,1004196,103,40.7184,-73.98514,88,CLINTON STREET,1,348,43,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01161402-I1,MANHATTAN,,2024-12-31,2025-05-02,121,2025-10-06,60.0,,Permit Entire,1044742,108,40.76436,-73.95886,1229,1 AVENUE,1,1441,25,..,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01161465-I1,MANHATTAN,,2025-04-02,2025-05-02,29,2025-05-25,241.0,,Permit Entire,1064438,112,40.854,-73.93606,40,OVERLOOK TERRACE,1,2180,178,PR,1,DOB NOW,Local Law 11,Other Zoning Districts
M01161834-I1,MANHATTAN,,2025-04-07,2025-05-02,24,2025-05-25,104.0,,Permit Entire,1058226,110,40.81307,-73.94212,465,MALCOLM X BOULEVARD,1,1918,29,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01161853-I1,MANHATTAN,,2025-01-15,2025-05-02,106,2025-08-10,70.0,,Permit Entire,1006404,103,40.72949,-73.98658,156,2 AVENUE,1,451,6,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162082-I1,MANHATTAN,,2025-01-06,2025-05-02,115,2025-08-11,320.0,,Permit Entire,1036150,105,40.75074,-73.97702,370,LEXINGTON AVENUE,1,1295,58,AP PROFESSIONAL ENG PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01162148-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-11-14,40.0,,Permit Entire,1006480,103,40.73121,-73.98498,204,2 AVENUE,1,454,7,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01162252-I1,MANHATTAN,,2025-01-06,2025-05-02,115,2025-06-10,74.0,,Permit Entire,1023717,105,40.76562,-73.97955,171,WEST   57 STREET,1,1010,7504,..,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01162275-I1,MANHATTAN,,2025-01-06,2025-05-02,115,2025-06-18,35.0,,Permit Entire,1020134,106,40.74525,-73.97768,210,EAST   34 STREET,1,914,55,MCHENERY TESTING LAB,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162353-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-10-06,199.0,,Permit Entire,1063271,112,40.83531,-73.9465,807,RIVERSIDE DRIVE,1,2134,7503,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01162416-I1,MANHATTAN,,2025-02-20,2025-05-02,70,2025-09-21,445.0,,Permit Entire,1078953,112,40.86584,-73.9209,210,SHERMAN AVENUE,1,2226,29,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01162479-I1,MANHATTAN,,2025-01-03,2025-05-02,118,2025-10-06,160.0,,Permit Entire,1039794,106,40.75564,-73.96586,345,EAST   52 STREET,1,1345,17,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01162598-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-07-07,504.0,,Permit Entire,1051738,111,40.78631,-73.94892,1760,3 AVENUE,1,1625,33,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162673-I1,MANHATTAN,,2025-01-07,2025-05-02,114,2025-07-19,38.0,,Permit Entire,1015927,105,40.75052,-73.98493,25,WEST   36 STREET,1,838,27,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01162680-I1,MANHATTAN,,2025-01-06,2025-05-02,115,2025-06-18,35.0,,Permit Entire,1020133,106,40.74521,-73.9776,212,EAST   34 STREET,1,914,54,MCHENERY TESTING LAB,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162689-I1,MANHATTAN,,2025-01-07,2025-05-02,114,2025-09-08,35.0,,Permit Entire,1008689,102,40.72932,-74.00074,104,MAC DOUGAL STREET,1,540,1,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162694-I1,MANHATTAN,,2025-01-06,2025-05-02,115,2025-10-25,63.0,,Permit Entire,1020528,106,40.73502,-73.9802,343,1 AVENUE,1,925,41,MCHENERY TESTING LAB,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162695-I1,MANHATTAN,,2025-01-07,2025-05-02,114,2025-09-08,41.0,,Permit Entire,1056514,107,40.79791,-73.96815,202,WEST  102 STREET,1,1873,37,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162705-I1,MANHATTAN,,2025-01-07,2025-05-02,114,2025-09-08,108.0,,Permit Entire,1056513,107,40.79791,-73.96795,200,WEST  102 STREET,1,1873,36,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01162873-I1,MANHATTAN,,2025-01-28,2025-05-02,93,2025-06-16,300.0,,Permit Entire,1078858,111,40.79421,-73.94808,70,EAST  108 STREET,1,1613,23,DDT ENGINEERING,0,DOB NOW,Local Law 11,Commercial District/Overlay
M01162925-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-05-31,270.0,,Permit Entire,1066879,102,40.72965,-74.00177,1,MINETTA STREET,1,542,7501,LOMBARDO PROFESSIONAL ENGINEERING,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01163107-I1,MANHATTAN,,2025-02-13,2025-05-02,77,2025-11-14,209.0,,Permit Entire,1012498,104,40.75681,-73.99912,522,WEST   37 STREET,1,708,48,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01163108-I1,MANHATTAN,,2025-03-27,2025-05-02,35,2025-09-29,126.0,,Permit Entire,1009135,102,40.73303,-73.99148,815,BROADWAY,1,563,33,ARQUITECTURA VARELA,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01163169-I1,MANHATTAN,,2025-01-16,2025-05-02,105,2025-10-06,34.0,,Permit Entire,1005546,103,40.72251,-73.98833,179,EAST HOUSTON STREET,1,417,54,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01163250-I1,MANHATTAN,,2025-01-09,2025-05-02,112,2025-08-10,360.0,,Permit Entire,1075480,109,40.81203,-73.96257,99,CLAREMONT AVENUE,1,1991,31,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01163283-I1,MANHATTAN,,2025-03-26,2025-05-02,36,2025-09-12,50.0,,Permit Entire,1077829,102,40.7339,-74.00398,204,WEST   10 STREET,1,619,7502,RIMKUS,1,DOB NOW,Local Law 11,Other Zoning Districts
M01163328-I1,MANHATTAN,,2025-01-15,2025-05-02,106,2025-12-31,94.0,,Permit Entire,1041368,108,40.77138,-73.96522,30,EAST   72 STREET,1,1386,49,PATUXENT ENGINEERING  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01163469-I1,MANHATTAN,,2025-01-28,2025-05-02,93,2025-10-06,178.0,,Permit Entire,1010941,102,40.73601,-74.00169,180,7 AVENUE SOUTH,1,613,68,SYED ENGINEERING  P.C.,0,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01163655-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-05-31,48.0,,Permit Entire,1023759,105,40.76606,-73.97794,150,CENTRAL PARK SOUTH,1,1011,52,LOMBARDO PROFESSIONAL ENGINEERING ,1,DOB NOW,Local Law 11,Other Zoning Districts
M01163698-I1,MANHATTAN,,2025-03-13,2025-05-02,49,2025-05-25,26.0,,Permit Entire,1003005,102,40.71975,-74.00193,301,CANAL STREET,1,231,1,KZ ENGINEERING  PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01163703-I1,MANHATTAN,,2025-03-13,2025-05-02,49,2025-05-25,34.0,,Permit Entire,1003012,102,40.71975,-74.00193,423,BROADWAY,1,231,1,KZ ENGINEERING  PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01163944-I1,MANHATTAN,,2025-02-11,2025-05-02,79,2026-02-11,572.0,,Permit Entire,1088869,107,40.7722,-73.9909,1,WEST END AVENUE,1,1171,7511,LOMBARDO PROFESSIONAL ENGINEERING,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01163948-S1,MANHATTAN,,2025-02-03,2025-05-02,87,2026-02-03,85.0,,Permit Entire,1034826,105,40.76223,-73.97569,15,WEST   55 STREET,1,1271,27,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01163952-I1,MANHATTAN,,2025-01-10,2025-05-02,111,2025-07-19,195.0,,Permit Entire,1015649,105,40.74393,-73.9887,1140,BROADWAY,1,828,33,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01164097-I1,MANHATTAN,,2025-01-21,2025-05-02,100,2026-01-21,123.0,,Permit Entire,1062392,109,40.82775,-73.9509,690,RIVERSIDE DRIVE,1,2093,7501,ARQUITECTURA VARELA,0,DOB NOW,Local Law 11,Other Zoning Districts
M01164177-I1,MANHATTAN,,2025-01-15,2025-05-02,106,2026-01-15,200.0,,Permit Entire,1081374,111,40.79491,-73.93156,545,EAST  116 STREET,1,1715,22,LAWSON CHRISTIAN,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01164306-I1,MANHATTAN,,2025-01-24,2025-05-02,97,2025-11-03,31.0,,Permit Entire,1011268,102,40.73502,-74.00368,61,CHARLES STREET,1,621,66,ARQUITECTURA VARELA,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01164739-I1,MANHATTAN,,2025-01-09,2025-05-02,112,2025-06-18,198.0,,Permit Entire,1001924,101,40.71829,-74.00496,90,FRANKLIN STREET,1,175,7504,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01164783-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-07-07,35.0,,Permit Entire,1004917,103,40.72701,-73.9778,633,EAST   11 STREET,1,394,52,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01165187-I1,MANHATTAN,,2025-02-05,2025-05-02,85,2025-06-17,30.0,,Permit Entire,1044030,108,40.77063,-73.95738,1433,2 AVENUE,1,1429,26,RIGID STRUCTURAL DESIGN  LLC,0,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01165404-I1,MANHATTAN,,2025-03-14,2025-05-02,48,2025-05-22,23.5,,Permit Entire,1012060,102,40.73736,-74.00701,338,WEST   12 STREET,1,640,51,GEIGER E&A GROUP CORP.,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01165525-I1,MANHATTAN,,2025-01-10,2025-05-02,111,2025-08-01,240.0,,Permit Entire,1044925,108,40.77026,-73.95669,300,EAST   75 STREET,1,1449,3,PR,1,DOB NOW,Local Law 11,Other Zoning Districts
M01165533-I1,MANHATTAN,,2025-02-11,2025-05-02,79,2025-08-01,322.0,,Permit Entire,1081303,107,40.79638,-73.96403,51,MANHATTAN AVENUE,1,1836,1,RI CONSULTING SERVICES INC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01165564-I1,MANHATTAN,,2025-01-17,2025-05-02,104,2026-01-17,175.0,,Permit Entire,1088093,108,40.77727,-73.95175,305,EAST   85 STREET,1,1548,7502,LOMBARDO PROFESSIONAL ENGINEERING,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01165700-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-09-12,56.0,,Permit Entire,1040558,106,40.7583,-73.96219,415,EAST   57 STREET,1,1369,107,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
M01165770-I1,MANHATTAN,,2025-01-14,2025-05-02,107,2025-10-18,25.0,,Permit Entire,1086429,101,40.69293,-74.01835,114,ANDES ROAD,1,1,112,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01166237-I1,MANHATTAN,,2025-01-13,2025-05-02,108,2025-06-02,55.0,,Permit Entire,1051400,110,40.79739,-73.94944,5,WEST  110 STREET,1,1594,41,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01166245-I1,MANHATTAN,,2025-04-01,2025-05-02,30,2026-01-10,250.0,,Permit Entire,1072390,108,40.76149,-73.96114,350,EAST   62 STREET,1,1436,7502,MILLENIUM RESTORATION CORP.,0,DOB NOW,Local Law 11,Commercial District/Overlay
M01166536-I1,MANHATTAN,,2025-01-16,2025-05-02,105,2025-07-07,200.0,,Permit Entire,1041167,108,40.76821,-73.96837,21,EAST   66 STREET,1,1381,7504,ASHRAF CORP,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01166614-I1,MANHATTAN,,2025-01-27,2025-05-02,94,2025-06-02,64.0,,Permit Entire,1011294,102,40.73544,-74.00539,95,PERRY STREET,1,622,25,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01166701-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2026-01-23,45.0,,Permit Entire,1090472,101,40.70297,-74.01223,6,WATER STREET,1,8,51,LAWSON CHRISTIAN,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01166975-I1,MANHATTAN,,2025-01-24,2025-05-02,97,2026-01-24,91.0,,Permit Entire,1017932,106,40.73721,-73.98572,24,GRAMERCY PARK SOUTH,1,875,56,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01167420-I1,MANHATTAN,,2025-01-21,2025-05-02,100,2025-05-15,230.0,,Permit Entire,1080355,104,40.74224,-74.00726,450,WEST   15 STREET,1,712,1,OSPINO ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01167471-I1,MANHATTAN,,2025-01-27,2025-05-02,94,2026-01-27,55.0,,Permit Entire,1088395,110,40.80923,-73.94164,18,WEST  129 STREET,1,1726,7501,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01167656-I1,MANHATTAN,,2025-01-16,2025-05-02,105,2025-09-12,450.0,,Permit Entire,1082066,112,40.87311,-73.91549,533,WEST  218 STREET,1,2244,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01167659-I1,MANHATTAN,,2025-01-17,2025-05-02,104,2025-09-12,570.0,,Permit Entire,1059727,109,40.81827,-73.95578,3280,BROADWAY,1,1986,65,ASHRAF CORP,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01167713-I1,MANHATTAN,,2025-01-16,2025-05-02,105,2025-10-18,139.0,,Permit Entire,1080911,104,40.76463,-73.98641,340,WEST   53 STREET,1,1043,149,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01167735-I1,MANHATTAN,,2025-01-22,2025-05-02,99,2025-09-25,116.0,,Permit Entire,1007914,102,40.72315,-73.99472,242,MOTT STREET,1,508,53,JOEL PHAGOO P.E. PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01167904-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2025-11-14,329.0,,Permit Entire,1086514,106,40.74021,-73.9834,55,LEXINGTON AVENUE,1,880,24,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01167911-I1,MANHATTAN,,2025-01-22,2025-05-02,99,2025-05-25,147.0,,Permit Entire,1061317,109,40.82462,-73.94659,356,CONVENT AVENUE,1,2059,51,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01167985-I1,MANHATTAN,,2025-01-17,2025-05-02,104,2025-09-10,145.0,,Permit Entire,1025141,104,40.76126,-73.98725,301,WEST   48 STREET,1,1039,29,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01168037-I1,MANHATTAN,,2025-03-13,2025-05-02,49,2025-09-08,146.0,,Permit Entire,1050341,108,40.78397,-73.94689,300,EAST   96 STREET,1,1558,49,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01168330-I1,MANHATTAN,,2025-01-22,2025-05-02,99,2025-07-19,367.0,,Permit Entire,1076272,106,40.76016,-73.96634,225,EAST   57 STREET,1,1331,7502,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01168554-I1,MANHATTAN,,2025-02-04,2025-05-02,86,2025-05-22,122.5,,Permit Entire,1034243,105,40.75635,-73.98113,45,WEST   45 STREET,1,1261,16,GEIGER E&A GROUP CORP.,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01168674-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2025-12-22,35.0,,Permit Entire,1055993,107,40.80146,-73.96459,973,AMSTERDAM AVENUE,1,1862,62,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01168888-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2026-01-23,287.0,,Permit Entire,1024793,105,40.76114,-73.98464,1619,BROADWAY,1,1021,19,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01168928-I1,MANHATTAN,,2025-01-22,2025-05-02,99,2025-09-30,20.0,,Permit Entire,1046686,108,40.7786,-73.96217,1001,FIFTH AVENUE,1,1493,72,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
M01168991-I1,MANHATTAN,,2025-01-22,2025-05-02,99,2025-09-30,40.0,,Permit Entire,1045148,108,40.77033,-73.95479,370,EAST   76 STREET,1,1450,23,ASHRAF CORP,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01169188-I1,MANHATTAN,,2025-01-29,2025-05-02,92,2026-01-29,32.0,,Permit Entire,1001228,101,40.71378,-74.01294,140,WEST STREET,1,84,7501,LAWSON CHRISTIAN,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01169191-S1,MANHATTAN,,2025-03-11,2025-05-02,51,2025-05-15,411.0,,Permit Entire,1043155,108,40.77308,-73.96108,122,EAST   76 STREET,1,1410,64,360 ENGINEERING P.C.,1,DOB NOW,Local Law 11,Other Zoning Districts
M01169688-I1,MANHATTAN,,2025-01-27,2025-05-02,94,2025-09-29,102.0,,Permit Entire,1060597,110,40.82591,-73.93804,282,WEST  151 STREET,1,2036,49,ARQUITECTURA VARELA,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01169712-I1,MANHATTAN,,2025-01-21,2025-05-02,100,2025-10-06,31.0,,Permit Entire,1017093,105,40.74785,-73.9839,14,EAST   34 STREET,1,863,74,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01169729-I1,MANHATTAN,,2025-01-21,2025-05-02,100,2025-11-19,751.0,,Permit Entire,1000880,101,40.70615,-74.0068,80,PINE STREET,1,39,12,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01169797-I1,MANHATTAN,,2025-02-03,2025-05-02,87,2025-08-12,116.0,,Permit Entire,1019495,106,40.75036,-73.97804,110,EAST   40 STREET,1,895,7501,KZ ENGINEERING  PC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01169840-I1,MANHATTAN,,2025-01-27,2025-05-02,94,2025-06-10,66.0,,Permit Entire,1009382,102,40.73463,-73.99305,26,EAST   13 STREET,1,570,17,..,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01170098-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-07-19,193.0,,Permit Entire,1020163,106,40.74554,-73.97621,240,EAST   35 STREET,1,915,38,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01170105-I1,MANHATTAN,,2025-02-11,2025-05-02,79,2025-08-04,218.0,,Permit Entire,1081747,104,40.76784,-73.99005,827,10 AVENUE,1,1083,35,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01170114-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-07-19,45.0,,Permit Entire,1013574,104,40.75334,-73.99356,315,WEST   35 STREET,1,759,31,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01170357-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-07-19,244.0,,Permit Entire,1080611,105,40.75364,-73.98659,1412,BROADWAY,1,815,14,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01170370-I1,MANHATTAN,,2025-01-24,2025-05-02,97,2025-09-30,113.0,,Permit Entire,1022706,105,40.75997,-73.98161,1251,6 AVENUE,1,1002,7501,G. BLINN CONSULTING  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01170380-I1,MANHATTAN,,2025-02-11,2025-05-02,79,2026-02-11,176.0,,Permit Entire,1008495,102,40.72643,-73.99315,40,BOND STREET,1,530,7505,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01170439-I1,MANHATTAN,,2025-01-23,2025-05-02,98,2025-06-18,514.0,,Permit Entire,1001022,101,40.70773,-74.00974,20,PINE STREET,1,44,7501,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01170769-I1,MANHATTAN,,2025-01-29,2025-05-02,92,2025-11-03,41.0,,Permit Entire,1001988,101,40.71913,-74.00594,221,WEST BROADWAY,1,178,22,ARQUITECTURA VARELA,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01171166-I1,MANHATTAN,,2025-01-24,2025-05-02,97,2025-06-30,169.0,,Permit Entire,1088961,104,40.75353,-74.0009,500,WEST   33 STREET,1,702,7501,PLAN B ENGINEERING,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01171562-I1,MANHATTAN,,2025-02-04,2025-05-02,86,2025-11-03,31.0,,Permit Entire,1047483,108,40.77509,-73.9577,170,EAST   80 STREET,1,1508,44,ARQUITECTURA VARELA,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01172025-I1,MANHATTAN,,2025-01-29,2025-05-02,92,2025-05-25,496.0,,Permit Entire,1053805,110,40.81098,-73.94192,50,WEST  131 STREET,1,1728,57,PR,1,DOB NOW,Local Law 11,Other Zoning Districts
M01172413-I1,MANHATTAN,,2025-04-03,2025-05-02,28,2025-07-03,60.0,,Permit Entire,1028230,107,40.77279,-73.97886,65,CENTRAL PARK WEST,1,1119,29,OSPINO ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01172505-I1,MANHATTAN,,2025-01-31,2025-05-02,90,2025-09-21,103.0,,Permit Entire,1015779,105,40.74679,-73.98789,29,WEST   30 STREET,1,832,24,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01172639-I1,MANHATTAN,,2025-02-04,2025-05-02,86,2025-11-19,145.0,,Permit Entire,1064678,208,40.87558,-73.90951,52,MARBLE HILL AVENUE,1,2215,554,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01172817-I1,MANHATTAN,,2025-02-05,2025-05-02,85,2026-02-05,344.0,,Permit Entire,1084583,101,40.71732,-73.99993,96,BAXTER STREET,1,198,126,KZ ENGINEERING  PC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01172821-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2026-01-30,79.0,,Permit Entire,1041910,108,40.76359,-73.9689,521,PARK AVENUE,1,1395,7502,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
M01172863-I1,MANHATTAN,,2025-02-06,2025-05-02,84,2025-07-19,34.0,,Permit Entire,1001590,101,40.71543,-74.008,93,READE STREET,1,145,7507,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01172889-I1,MANHATTAN,,2025-01-28,2025-05-02,93,2025-07-01,35.0,,Permit Entire,1005231,103,40.72891,-73.98032,517,EAST   12 STREET,1,406,56,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01173158-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2025-09-12,76.0,,Permit Entire,1059821,109,40.80967,-73.96437,29,CLAREMONT AVENUE,1,1990,22,RIMKUS,1,DOB NOW,Local Law 11,Other Zoning Districts
M01173163-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2025-09-12,76.0,,Permit Entire,1059822,109,40.80981,-73.96427,35,CLAREMONT AVENUE,1,1990,25,RIMKUS,1,DOB NOW,Local Law 11,Other Zoning Districts
M01173189-I1,MANHATTAN,,2025-02-27,2025-05-02,63,2025-09-12,255.0,,Permit Entire,1086124,106,40.73678,-73.97902,385,1 AVENUE,1,928,7505,RIMKUS,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01173191-I1,MANHATTAN,,2025-02-11,2025-05-02,79,2025-10-20,32.0,,Permit Entire,1037988,106,40.75349,-73.97023,885,2 AVENUE,1,1321,22,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01173459-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2025-06-26,120.0,,Permit Entire,1053500,110,40.80732,-73.94367,35,WEST  125 STREET,1,1723,17,PAUL G. JONES  P.E.,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
M01173494-I1,MANHATTAN,,2025-02-19,2025-05-02,71,2025-05-22,24.0,,Permit Entire,1040802,108,40.76428,-73.97053,655,MADISON AVENUE,1,1375,21,GEIGER E&A GROUP CORP.,1,DOB NOW,Local Law 11,Commercial District/Overlay
M01173552-I1,MANHATTAN,,2025-01-30,2025-05-02,91,2026-01-30,86.0,,Permit Entire,1026925,104,40.76097,-73.99579,515,WEST   43 STREET,1,1072,21,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
M01173578-I1,MANHATTAN,,2025-03-21,2025-05-02,41,2025-11-01,84.0,,Permit Entire,1091743,111,40.8031,-73.94,101,EAST  122 STREET,1,1771,1,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
